price_czk,district,size_m2,room_count,has_separate_kitchen,floor_number,total_floors,building_type,condition,ownership,furnished,elevator,has_balcony,has_terrace,has_cellar,has_parking
20000,Praha 5,52,3,True,4,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
25000,Praha 1,50,2,False,1,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,True,False
24000,Praha 3,70,2,True,1,,Cihlová,Dobrý,Osobní,Unknown,No,True,False,True,False
30020,Praha 1,105,3,False,4,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
32000,Praha 1,103,4,True,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
15990,Praha 4,43,2,False,7,,Panelová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
25900,Praha 10,71,3,True,2,,Cihlová,Dobrý,Osobní,Partially,Yes,True,False,True,False
25500,Praha 9,53,2,False,2,6.0,Cihlová,Novostavba,Osobní,No,Unknown,False,False,True,False
27000,Praha 9,87,2,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,True,False,True
25500,Praha 6,50,3,True,2,4.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
20000,Praha 9,47,1,False,0,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,True,False,False
25000,Praha 4,58,2,False,4,7.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,False,True
62500,Praha 2,160,5,True,3,4.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
15900,Praha 8,23,1,False,8,15.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
35000,Praha 8,71,4,False,2,2.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,True,False,False
19990,Praha 4,40,2,False,2,4.0,Cihlová,Novostavba,Osobní,No,Unknown,False,False,False,False
26000,Praha 4,65,3,False,2,6.0,Panelová,Dobrý,Osobní,Yes,Yes,True,False,True,False
27900,Praha 5,49,2,False,6,,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
29800,Praha 4,76,4,True,3,4.0,Smíšená,Po rekonstrukci,Osobní,Partially,Unknown,False,False,True,False
19500,Praha 5,51,1,False,1,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,False
49000,Praha 3,100,3,False,5,,Cihlová,Po rekonstrukci,Družstevní,Yes,Yes,False,False,True,True
25500,Praha 4,47,2,False,7,,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,True,True
22500,Praha 6,55,2,False,2,5.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,False
17500,Praha 5,35,1,False,1,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
25000,Praha 4,61,3,False,11,,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
19500,Praha 2,19,1,False,6,6.0,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,False,True,False
19000,Praha 3,42,2,False,1,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
11000,Praha 5,17,1,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
21000,Praha 5,47,2,True,4,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
62500,Praha 2,160,5,True,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
23000,Praha 4,48,2,False,5,6.0,Panelová,Velmi dobrý,Družstevní,Yes,Yes,False,True,False,False
23999,Praha 8,51,3,False,3,4.0,Cihlová,Po rekonstrukci,Osobní,Partially,Unknown,False,False,True,False
22000,Praha 8,50,3,True,3,,Cihlová,Po rekonstrukci,Osobní,Partially,No,False,False,True,False
27000,Praha 2,65,3,True,1,5.0,Cihlová,Po rekonstrukci,Osobní,Partially,Unknown,False,False,False,False
24000,Praha 3,33,1,False,3,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,True,False,False
25000,Praha 9,82,3,False,4,,Panelová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,True,False
13500,Praha 4,35,1,False,1,4.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
27000,Praha 7,46,2,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
33000,Praha 10,85,4,True,3,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,False,False
34000,Praha 5,71,2,False,6,,Smíšená,Novostavba,Osobní,No,Yes,True,False,True,False
24900,Praha 10,57,2,False,11,12.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,True,False
65000,Praha 3,115,4,False,10,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,True,False,False
20490,Praha 5,51,2,False,8,9.0,Smíšená,Dobrý,Družstevní,Partially,Yes,False,False,False,False
40000,Praha 7,113,4,True,2,,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
25000,Praha 5,55,2,False,3,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,False
50000,Praha 9,114,4,False,5,5.0,Panelová,Novostavba,Osobní,No,Yes,False,True,False,False
29000,Praha 5,66,3,True,3,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,True,True
20000,Praha 5,48,2,False,6,7.0,Skeletová,Novostavba,Osobní,Unknown,Yes,True,False,False,True
18700,Praha 3,51,2,True,3,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
23500,Praha 8,45,2,False,2,1.0,Cihlová,Novostavba,Osobní,No,Unknown,False,False,False,False
35000,Praha 1,75,3,True,1,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
45000,Praha 3,93,3,False,6,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,True,False,False
21990,Praha 5,52,2,True,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,True,False,False
17800,Praha 6,38,1,False,1,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
32990,Praha 5,86,3,False,5,12.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,True
25000,Praha 9,63,3,False,5,5.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,True,False,False,True
23000,Praha 5,58,2,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
22000,Praha 10,57,2,False,4,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
18900,Praha 9,32,1,False,3,,Cihlová,Novostavba,Osobní,Unknown,Unknown,True,False,False,False
18500,Praha 9,33,1,False,3,5.0,Cihlová,Novostavba,Osobní,Unknown,Yes,True,False,True,False
18000,Praha 4,35,2,True,4,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,No,False,False,True,False
13490,Praha 8,26,2,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,True,False
21500,Praha 3,41,2,False,5,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
24500,Praha 5,49,2,False,2,,Skeletová,Velmi dobrý,Osobní,Partially,Yes,False,True,True,True
22000,Praha 10,84,4,True,2,6.0,Panelová,Dobrý,Osobní,Partially,Yes,False,False,True,False
32000,Praha 2,85,3,False,3,5.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,False,False
24200,Praha 2,36,2,True,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
18700,Praha 9,47,2,False,4,,Cihlová,Dobrý,Osobní,No,No,False,False,True,False
19000,Praha 4,52,2,True,4,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
19000,Praha 8,30,1,False,2,10.0,Smíšená,Novostavba,Osobní,No,Yes,False,True,True,False
18000,Praha 4,47,2,True,1,4.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,True,False
44000,Praha 6,87,3,False,1,3.0,Cihlová,Novostavba,Osobní,No,Yes,False,True,True,False
16000,Praha 8,26,1,False,6,8.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
16000,Praha 10,20,1,False,4,8.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
19000,Praha 4,50,2,False,11,11.0,Panelová,Velmi dobrý,Osobní,No,Unknown,False,False,True,False
25000,Praha 8,80,4,True,4,6.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,False,False
25000,Praha 3,52,2,False,5,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
31000,Praha 10,61,3,False,3,22.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
16900,Praha 4,36,1,False,3,6.0,Cihlová,Novostavba,Osobní,No,Yes,False,False,True,False
18000,Praha 8,50,2,True,2,4.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,True
19500,Praha 5,50,2,False,5,7.0,Montovaná,Novostavba,Osobní,Partially,Yes,False,True,False,False
21990,Praha 4,39,2,False,2,3.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,True,False
24000,Praha 9,84,4,True,7,8.0,Cihlová,Dobrý,Osobní,Unknown,Yes,True,False,False,False
24000,Praha 4,60,3,True,2,4.0,Cihlová,Dobrý,Osobní,Partially,Yes,False,False,False,False
25000,Praha 3,79,3,False,5,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,False
17990,Praha 5,41,2,True,1,,Cihlová,Velmi dobrý,Osobní,Yes,No,True,True,False,False
17000,Praha 5,47,3,True,6,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
23990,Praha 4,44,2,False,3,12.0,Panelová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,True,False
29900,Praha 5,85,4,True,7,12.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
18000,Praha 4,53,3,True,4,5.0,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
21000,Praha 8,40,2,False,7,8.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
27000,Praha 8,87,3,False,5,6.0,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
13900,Praha 10,26,1,False,2,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
18000,Praha 4,42,2,False,10,12.0,Panelová,Velmi dobrý,Družstevní,Unknown,Yes,False,False,False,False
29900,Praha 4,78,3,True,2,3.0,Cihlová,Po rekonstrukci,Osobní,Partially,Unknown,False,False,True,False
27838,Praha 2,53,2,False,2,5.0,Smíšená,Novostavba,Osobní,No,Yes,True,False,False,False
30000,Praha 6,85,3,False,2,3.0,Cihlová,Dobrý,Osobní,Partially,Unknown,True,False,True,True
38000,Praha 10,81,3,False,13,13.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
29000,Praha 7,73,3,True,3,5.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
22500,Praha 10,40,1,False,1,,Cihlová,Novostavba,Osobní,Unknown,No,True,False,False,False
16900,Praha 3,35,2,False,2,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
22000,Praha 5,75,4,True,4,7.0,Panelová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
22000,Praha 8,53,3,False,4,,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
29500,Praha 9,51,3,False,1,8.0,Smíšená,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,False
17990,Praha 10,46,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,True
22000,Praha 7,40,1,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,False
32000,Praha 4,82,3,False,5,8.0,Panelová,Po rekonstrukci,Osobní,No,Yes,False,False,True,False
18000,Praha 9,35,1,False,2,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
31000,Praha 10,96,4,True,1,3.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
24100,Praha 7,28,1,False,3,,Smíšená,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
25000,Praha 5,58,4,True,3,8.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
24000,Praha 10,61,3,True,3,20.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
20000,Praha 8,40,3,True,3,,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
25000,Praha 9,68,4,True,11,11.0,Panelová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
10900,Praha 9,29,1,False,0,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
16500,Praha 4,30,1,False,7,9.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
62500,Praha 2,160,5,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
22100,Praha 7,50,2,False,3,4.0,Cihlová,Dobrý,Osobní,Partially,Yes,False,False,False,False
29500,Praha 8,72,3,False,3,5.0,Skeletová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
70000,Praha 8,109,4,False,2,9.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,True,True
19500,Praha 8,43,2,False,3,5.0,Panelová,Velmi dobrý,Osobní,Partially,No,False,False,True,False
35000,Praha 1,71,3,False,3,4.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
20000,Praha 10,39,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
28500,Praha 5,80,2,False,2,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,False,False
21000,Praha 5,57,2,False,10,20.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,True,True
14500,Praha 10,40,1,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
24000,Praha 9,46,2,False,2,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,False
29990,Praha 5,81,3,False,12,,Panelová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
19990,Praha 4,57,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,True
32000,Praha 4,52,2,False,6,,Smíšená,Novostavba,Osobní,No,Yes,False,False,True,True
30000,Praha 7,70,2,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
14400,Praha 8,30,2,True,4,7.0,Panelová,Velmi dobrý,Osobní,Yes,No,True,False,False,False
18500,Praha 10,58,2,False,2,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
23990,Praha 4,56,3,False,9,9.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
24000,Praha 4,60,3,False,4,12.0,Panelová,Po rekonstrukci,Osobní,No,Yes,False,False,True,False
22999,Praha 7,43,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,True,False,True,False
23900,Praha 3,50,2,False,4,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
16500,Praha 5,33,1,False,2,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
24000,Praha 9,69,2,False,5,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,False,False
23900,Praha 2,59,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
33000,Praha 1,71,3,True,3,,Cihlová,Dobrý,Družstevní,Partially,Unknown,True,False,False,False
19990,Praha 3,68,3,True,8,8.0,Panelová,Velmi dobrý,Státní/obecní,Yes,Unknown,False,False,False,True
19500,Praha 10,44,2,False,4,,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
16500,Praha 5,33,1,False,2,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
25000,Praha 4,58,2,False,3,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,True,True,False
19000,Praha 5,24,1,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
27800,Praha 4,75,4,True,1,13.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
25000,Praha 9,53,2,False,3,3.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
25000,Praha 9,53,2,False,3,3.0,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
24500,Praha 9,56,2,False,4,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,True,True
32000,Praha 1,71,3,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,True,False
26000,Praha 2,91,2,False,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
33000,Praha 3,110,4,True,4,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
39000,Praha 5,100,4,False,2,3.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,True,True,False,False
13000,Praha 4,25,1,False,1,5.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
20000,Praha 4,65,3,True,2,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,No,True,False,False,False
20400,Praha 4,41,2,False,5,8.0,Panelová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
18500,Praha 5,34,1,False,5,9.0,Cihlová,Novostavba,Osobní,Unknown,Yes,True,False,True,True
17000,Praha 6,38,1,False,2,6.0,Cihlová,Velmi dobrý,Družstevní,Yes,Yes,True,False,False,False
26000,Praha 3,81,4,True,3,6.0,Panelová,Velmi dobrý,Osobní,Unknown,Yes,True,False,True,False
44000,Praha 2,100,3,False,6,7.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,True,False,False,False
33000,Praha 2,60,2,False,4,5.0,Skeletová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,True
18700,Praha 5,45,2,False,3,5.0,Cihlová,Velmi dobrý,Osobní,Partially,No,False,False,False,False
12000,Praha 4,29,1,False,5,10.0,Panelová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
31500,Praha 3,81,3,False,4,,Smíšená,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
25000,Praha 6,32,1,False,3,2.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,True,False
27000,Praha 6,39,1,False,3,4.0,Cihlová,Před rekonstrukcí,Osobní,Unknown,Yes,False,False,True,False
19500,Praha 6,39,1,False,3,,Skeletová,Novostavba,Družstevní,Partially,Yes,False,True,False,False
22000,Praha 4,60,2,False,2,,Smíšená,Novostavba,Osobní,Unknown,Yes,False,False,False,False
19900,Praha 9,32,1,False,5,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
30000,Praha 6,44,2,False,3,4.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,True,False
27000,Praha 1,40,2,False,5,5.0,Cihlová,Velmi dobrý,Osobní,Partially,No,True,False,False,False
32000,Praha 5,90,3,False,8,11.0,Cihlová,Novostavba,Osobní,Unknown,Yes,True,False,False,False
20600,Praha 4,62,4,True,7,9.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,True,False,True,False
21900,Praha 10,51,2,False,2,7.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,True,False
24000,Praha 4,50,2,False,4,,Cihlová,Velmi dobrý,Družstevní,Unknown,Unknown,True,False,True,False
12000,Praha 6,15,1,False,1,4.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
25000,Praha 8,42,1,False,4,8.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,True,True,True
62456,Praha 5,79,2,False,3,7.0,Smíšená,Novostavba,Osobní,Yes,Yes,False,True,False,False
25000,Praha 4,77,3,True,3,5.0,Cihlová,Dobrý,Osobní,Yes,Unknown,True,False,True,False
98000,Praha 4,163,3,False,13,31.0,Skeletová,Novostavba,Osobní,Yes,Unknown,False,True,True,True
14500,Praha 4,30,2,True,2,9.0,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
32500,Praha 5,75,3,False,1,9.0,Skeletová,Novostavba,Osobní,No,Yes,False,True,False,True
18000,Praha 9,45,2,False,3,,Cihlová,Velmi dobrý,Osobní,No,Unknown,True,False,False,False
18000,Praha 4,45,2,False,7,,Panelová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
22600,Praha 4,72,2,False,2,7.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,True,True
35000,Praha 10,72,4,False,4,13.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,True,False,False,False
24000,Praha 4,74,3,False,2,,Panelová,Velmi dobrý,Družstevní,Unknown,Unknown,False,False,True,False
30000,Praha 8,76,2,False,3,,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,False
30000,Praha 3,73,3,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
19990,Praha 9,32,1,False,1,8.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,False
18500,Praha 9,52,2,False,0,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,True,False,True
35000,Praha 6,59,3,False,4,1.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
26500,Praha 1,39,2,False,6,,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,True
27500,Praha 5,60,2,False,3,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,True
15700,Praha 4,40,2,True,6,,Panelová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
28000,Praha 8,67,2,False,5,7.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,True,False
16000,Praha 10,50,2,True,9,12.0,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
36000,Praha 8,67,2,False,1,4.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,False
25000,Praha 9,68,4,True,8,11.0,Panelová,Dobrý,Osobní,Yes,Yes,True,False,False,False
38000,Praha 6,102,3,False,1,4.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,True,True,False
17000,Praha 10,31,1,False,2,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,True,False
30000,Praha 4,70,4,True,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
19990,Praha 4,47,1,False,5,7.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,True,False,True
18000,Praha 9,46,2,False,2,4.0,Panelová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
35000,Praha 8,71,4,False,2,2.0,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
45500,Praha 2,88,3,False,5,8.0,Cihlová,Novostavba,Osobní,No,Unknown,False,False,False,True
18000,Praha 10,41,2,False,2,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
19000,Praha 5,43,1,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
26000,Praha 9,55,3,True,4,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,True,True
34000,Praha 3,92,3,False,7,2.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
27990,Praha 1,57,3,True,2,5.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
28000,Praha 3,71,2,False,9,,Smíšená,Novostavba,Osobní,Unknown,Unknown,False,False,False,False
20500,Praha 9,60,2,False,1,2.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,True,True
23000,Praha 6,65,2,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,True,False,False
22000,Praha 4,59,3,False,9,9.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,False,False,False,False
25000,Praha 8,80,3,False,1,3.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
22500,Praha 9,57,2,False,1,,Panelová,Velmi dobrý,Družstevní,Yes,Yes,True,False,True,False
27000,Praha 4,44,2,False,3,,Smíšená,Novostavba,Osobní,Unknown,Unknown,False,True,False,False
21000,Praha 3,50,3,True,3,,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
17800,Praha 10,53,2,False,4,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,False
23000,Praha 3,54,2,False,3,,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,False,False
